"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","YOY","Vermillion","Yelloweye"
"16",-0.59233447792597,-0.191091678828052,"09","3T1",2009,"3","T1","Forward",31,0,0,2,0,3,0,0,0,0,0,0,0,0
"17",0.415706376834524,-0.570032172502846,"09","4T1",2009,"4","T1","Forward",130,0,0,6,0,4,0,1,0,0,6,30,0,1
"18",-0.340800582859084,-0.348188619462614,"10","1T1",2010,"1","T1","Forward",47,0,0,5,0,5,0,0,0,0,0,0,0,0
"19",-0.711915645603909,0.567990424588206,"10","2T1",2010,"2","T1","Forward",9,1,0,5,0,7,0,0,0,0,0,0,0,0
"20",-0.0516877596473437,-0.789358011647397,"10","3T1",2010,"3","T1","Forward",104,0,0,4,0,4,2,0,0,0,0,0,0,0
"21",-0.556914113833979,0.19224475167205,"10","4T1",2010,"4","T1","Forward",19,0,0,8,0,6,1,0,0,0,0,0,0,0
"22",-0.797820137701153,0.545105348097389,"10","5T1",2010,"5","T1","Forward",9,0,0,2,0,10,1,0,0,0,0,0,0,0
"23",0.184310957095959,1.10627365017705,"11","1T1",2011,"1","T1","Forward",2,0,0,8,0,4,0,0,0,0,0,20,0,0
"24",-0.37692620542201,-0.148776782687634,"11","2T1",2011,"2","T1","Forward",38,0,0,8,0,9,1,0,0,0,1,0,0,0
"25",-0.473213590929482,-0.113757573334642,"11","3T1",2011,"3","T1","Forward",32,0,0,5,0,5,1,0,0,0,0,0,0,0
"26",0.933044171443552,-0.301161800789585,"11","4T1",2011,"4","T1","Forward",134,0,1,0,0,7,1,0,0,0,0,170,0,0
"27",-0.94859576389052,0.787176911606737,"11","5T1",2011,"5","T1","Forward",6,0,0,0,0,13,0,0,0,0,1,0,0,0
"28",0.848269895489338,0.54025935136468,"12","1T1",2012,"1","T1","Forward",15,0,0,0,0,2,0,0,0,0,1,105,0,0
"29",0.290759248804776,0.30283222280696,"12","2T1",2012,"2","T1","Forward",24,0,0,9,0,5,2,0,2,0,1,50,0,0
"30",-0.879689688630061,0.37199910090083,"12","3T1",2012,"3","T1","Forward",12,0,0,2,0,3,0,0,0,0,0,0,0,0
"31",1.13220302442793,-0.36376941923601,"12","4T1",2012,"4","T1","Forward",129,0,0,1,0,4,1,0,0,0,5,281,0,0
"32",-0.414638899518215,-0.217261547778861,"12","5T1",2012,"5","T1","Forward",38,0,0,3,1,6,2,0,0,0,0,0,0,0
"33",1.66238002417226,0.377094496585201,"13","1T1",2013,"1","T1","Forward",6,0,0,4,1,6,0,0,0,0,1,400,0,0
"34",1.0539361598378,0.695584204466877,"13","2T1",2013,"2","T1","Forward",6,0,0,2,1,2,0,0,0,0,0,120,0,0
"35",-0.702429289612083,0.104399778969537,"13","3T1",2013,"3","T1","Forward",20,0,0,1,0,6,0,0,0,0,0,0,0,0
"36",1.06570991093714,-0.266924682152149,"13","4T1",2013,"4","T1","Forward",91,0,1,2,2,2,1,0,0,0,2,250,0,0
"37",-0.754543654248081,0.50709080423116,"13","5T1",2013,"5","T1","Forward",10,0,0,3,0,7,0,0,0,0,0,0,0,0
"38",0.0830227487257983,-0.503388591349492,"14","1T1",2014,"1","T1","Forward",88,0,1,5,2,7,5,0,1,0,2,10,0,0
"39",-0.305841516012187,-0.301069071483574,"14","2T1",2014,"2","T1","Forward",45,0,0,6,2,6,1,0,3,0,2,0,1,0
"40",-0.488646038054992,0.0902865932034994,"14","3T1",2014,"3","T1","Forward",23,0,0,7,3,13,4,0,0,0,0,0,0,1
"41",-0.405340296235361,-0.27657692826921,"14","4T1",2014,"4","T1","Forward",37,0,4,4,4,13,4,1,1,0,0,0,0,0
"42",-0.278154870958181,-0.60086935631103,"14","5T1",2014,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"43",0.9319930716535,0.359920310109069,"15","1T1",2015,"1","T1","Forward",16,0,6,7,0,6,1,2,0,0,2,160,0,1
"44",-0.256372746326467,0.651089001064251,"15","2T1",2015,"2","T1","Forward",10,1,0,7,1,8,1,5,0,0,0,10,1,0
"45",-0.692540260523239,0.577386037492266,"15","3T1",2015,"3","T1","Forward",9,1,0,4,1,8,0,0,0,0,0,0,0,0
"46",0.548587979599119,0.535993763293653,"15","4T1",2015,"4","T1","Forward",14,0,7,4,0,6,1,0,0,0,16,65,0,0
"47",-0.278154870958181,-0.60086935631103,"15","5T1",2015,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"48",2.37043041790722,-0.303624723751506,"16","1T1",2016,"1","T1","Forward",14,0,0,4,1,4,1,0,0,0,3,1950,0,1
"49",1.78998269400427,-0.614885721321177,"16","2T1",2016,"2","T1","Forward",62,0,2,3,0,5,2,1,0,0,2,1150,1,0
"50",0.935943129136001,0.284489852991233,"16","3T1",2016,"3","T1","Forward",22,0,14,6,0,4,0,0,0,0,4,160,0,0
"51",1.83228721421062,-0.550878524587011,"16","5T1",2016,"5","T1","Forward",49,0,0,1,0,20,3,1,1,0,0,1150,0,0
"52",0.360839093050458,-0.446385350101262,"17","1T1",2017,"1","T1","Forward",110,0,4,10,0,7,2,2,0,0,3,30,0,0
"53",-0.178828129061203,-0.524779392753766,"17","2T1",2017,"2","T1","Forward",67,0,0,6,0,5,0,0,1,0,1,0,0,0
"54",0.0969039849019241,-0.555902669525511,"17","3T1",2017,"3","T1","Forward",88,0,0,1,1,6,1,1,0,0,2,10,0,0
"55",-0.253577133130642,-0.308859689665363,"17","4T1",2017,"4","T1","Forward",46,0,9,6,2,7,0,0,0,0,1,0,0,1
"56",-0.502281003977461,-0.0332283497537572,"17","5T1",2017,"5","T1","Forward",28,0,0,6,0,15,3,0,0,0,0,0,0,0
"57",-0.495432562085515,0.272142593733949,"18","1T1",2018,"1","T1","Forward",17,0,0,7,0,6,1,1,0,0,5,0,1,0
"58",0.0839662137950916,-0.945059750705762,"18","2T1",2018,"2","T1","Forward",135,0,0,9,1,1,0,0,1,0,1,0,1,0
"59",0.427422092206032,0.661931343604539,"18","3T1",2018,"3","T1","Forward",11,0,3,6,0,2,0,0,0,0,1,50,0,0
"60",0.874412978461921,0.0129356655760075,"18","4T1",2018,"4","T1","Forward",47,0,6,4,0,0,2,0,0,0,0,150,0,0
"61",-0.633187579879826,0.595338934283679,"18","5T1",2018,"5","T1","Forward",10,0,0,5,0,17,0,1,0,0,0,0,0,0
"62",-0.0322172760596955,1.16184108582851,"19","1T1",2019,"1","T1","Forward",1,0,1,14,1,6,2,0,0,0,0,10,1,0
"63",-0.541345283877468,-0.172249553829981,"19","2T1",2019,"2","T1","Forward",31,0,0,3,1,3,1,0,0,0,0,0,1,0
"64",-0.0320231957900482,-0.793480205721923,"19","3T1",2019,"3","T1","Forward",101,0,0,3,1,3,0,1,0,0,0,0,0,0
"65",0.227574842076981,-0.442482287698998,"19","4T1",2019,"4","T1","Forward",73,0,5,3,1,1,0,1,1,0,6,20,1,1
"66",-0.651760716151635,-0.228153550444622,"19","5T1",2019,"5","T1","Forward",29,1,1,0,0,4,1,2,0,0,0,0,0,0
"67",-0.127291691868985,-0.629916150407112,"21","2T1",2021,"2","T1","Forward",78,0,0,4,1,4,0,0,2,0,0,0,0,0
"68",-0.435470758365048,-0.190569570963021,"21","3T1",2021,"3","T1","Forward",36,0,0,5,1,4,0,1,0,0,0,0,0,0
"69",0.95585432718317,0.217182814901179,"21","4T1",2021,"4","T1","Forward",24,0,2,13,2,6,1,0,1,0,12,181,0,0
