"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","Vermillion","Yelloweye"
"78",-0.347936940081823,0.115214991673825,"10","4T3",2010,"4","T3","Forward",46,0,0,3,0,3,0,0,1,0,2,0,0
"79",0.664462151732781,-0.207280285627359,"10","5T1",2010,"5","T1","Forward",9,0,0,2,0,10,1,0,0,0,0,0,0
"80",0.926042547297909,-0.826353569455578,"11","1T1",2011,"1","T1","Forward",2,0,0,8,0,4,0,0,0,0,0,0,0
"81",0.624888254361088,-0.163456554112535,"11","1T2",2011,"1","T2","Forward",9,0,0,4,1,5,0,0,1,0,1,0,0
"82",0.29763789635331,0.160352142787247,"11","1T3",2011,"1","T3","Forward",18,0,0,4,0,2,0,0,0,0,0,0,0
"83",0.17422936074241,-0.0647297065297427,"11","1T4",2011,"1","T4","Forward",21,0,0,7,1,7,0,0,0,0,1,0,0
"84",-0.173423952191609,-0.0569795633543839,"11","2T1",2011,"2","T1","Forward",38,0,0,8,0,9,1,0,0,0,1,0,0
"85",0.80367366814834,-0.305666868856926,"11","2T2",2011,"2","T2","Forward",6,0,0,4,0,6,0,0,0,0,0,0,0
"86",0.706994064779719,-0.298803153050245,"11","2T3",2011,"2","T3","Forward",7,0,0,6,2,5,1,0,0,0,0,0,0
"87",-0.0746252780854348,0.0426475055048472,"11","3T1",2011,"3","T1","Forward",32,0,0,5,0,5,1,0,0,0,0,0,0
"88",0.500896887717094,-0.125390471976105,"11","3T2",2011,"3","T2","Forward",12,0,0,4,0,7,0,0,0,0,0,0,0
"89",-0.347503998663919,0.105036307341873,"11","3T3",2011,"3","T3","Forward",46,0,0,2,0,4,0,0,0,0,0,0,0
"90",-1.08024639904858,-0.0902292584307511,"11","4T1",2011,"4","T1","Forward",134,0,1,0,0,7,1,0,0,0,0,0,0
"91",-0.697201771779807,0.165621403405726,"11","4T2",2011,"4","T2","Forward",67,0,1,0,0,2,0,0,0,0,2,0,0
"92",-0.328400994156558,0.0591492878359183,"11","4T3",2011,"4","T3","Forward",45,0,3,2,1,5,1,1,1,0,2,0,0
"93",0.948477776689111,-0.423411372987457,"11","5T1",2011,"5","T1","Forward",6,0,0,0,0,13,0,0,0,0,1,0,0
"94",1.0456768189563,-0.592415450834478,"11","5T2",2011,"5","T2","Forward",4,0,0,0,0,13,0,0,0,0,1,0,0
"95",0.567675445126744,9.6391982346311e-05,"11","5T3",2011,"5","T3","Forward",12,0,0,0,0,9,1,0,0,0,5,0,0
"96",0.711731520950245,-0.494289483849872,"11","5T4",2011,"5","T4","Forward",8,1,0,0,0,15,1,1,0,0,2,0,0
"97",0.458359258700743,0.352917773926485,"12","1T1",2012,"1","T1","Forward",15,0,0,0,0,2,0,0,0,0,1,0,0
"98",0.284821862938503,0.0554711498633654,"12","1T2",2012,"1","T2","Forward",18,0,0,2,0,6,1,0,0,0,1,0,0
"99",0.489081950471112,-0.115207655576346,"12","1T3",2012,"1","T3","Forward",12,0,0,4,0,7,0,0,0,0,1,0,0
"100",0.078165850990154,-0.00530293235442211,"12","2T1",2012,"2","T1","Forward",24,0,0,9,0,5,2,0,2,0,1,0,0
"101",-0.356378843381133,0.126239936218448,"12","2T2",2012,"2","T2","Forward",46,0,0,1,0,5,2,0,2,0,0,0,0
"102",0.558717728551051,0.140212138375706,"12","2T3",2012,"2","T3","Forward",12,0,0,2,0,4,4,0,0,0,0,0,0
"103",0.587421083857559,0.120671555133326,"12","3T1",2012,"3","T1","Forward",12,0,0,2,0,3,0,0,0,0,0,0,0
"104",0.504846928242874,0.0790724935971625,"12","3T2",2012,"3","T2","Forward",13,0,0,3,1,3,0,0,0,0,0,0,0
"105",0.607795676765329,-0.0119492231663945,"12","3T3",2012,"3","T3","Forward",11,0,0,2,0,5,0,0,0,0,0,0,0
"106",-1.05743548070581,-0.0392388996329244,"12","4T1",2012,"4","T1","Forward",129,0,0,1,0,4,1,0,0,0,5,0,0
"107",-0.851902317308872,0.0144233683098719,"12","4T2",2012,"4","T2","Forward",95,0,0,1,0,4,1,0,1,0,3,0,0
"108",-0.267494827587524,0.0933467350788215,"12","4T3",2012,"4","T3","Forward",42,0,0,3,0,4,1,0,1,0,2,0,0
"109",-0.184741789541889,0.0506340305114261,"12","5T1",2012,"5","T1","Forward",38,0,0,3,1,6,2,0,0,0,0,0,0
"110",0.225516197903434,0.00542420308849164,"12","5T2",2012,"5","T2","Forward",20,0,0,2,0,9,0,0,0,0,1,0,0
"111",-0.0559187598015095,-0.00483444675910254,"12","5T3",2012,"5","T3","Forward",31,0,0,3,0,10,1,0,0,0,0,0,0
"112",0.770904977086041,-0.304895247374639,"13","1T1",2013,"1","T1","Forward",6,0,0,4,1,6,0,0,0,0,1,0,0
"113",0.345419708902916,0.247566064536825,"13","1T2",2013,"1","T2","Forward",17,0,1,1,0,3,0,0,0,0,0,0,1
"114",0.807419319170683,-0.24764931228543,"13","1T3",2013,"1","T3","Forward",6,0,0,4,0,5,0,0,0,0,2,0,0
"115",0.657200562166698,-0.282892014175716,"13","1T4",2013,"1","T4","Forward",8,0,0,6,1,6,0,0,0,0,0,0,0
"116",1.02854144934333,-0.0216878681989498,"13","2T1",2013,"2","T1","Forward",6,0,0,2,1,2,0,0,0,0,0,0,0
"117",0.503652510405968,0.287623621489522,"13","2T2",2013,"2","T2","Forward",14,0,0,1,0,2,0,0,1,0,0,0,0
"118",-0.0227048325934197,0.12589189477732,"13","2T3",2013,"2","T3","Forward",29,0,0,4,0,3,0,0,0,0,1,0,0
"119",1.0781891776682,0.245048649763107,"13","2T4",2013,"2","T4","Forward",7,0,0,2,0,0,0,0,0,0,0,0,0
"120",0.235368885972404,0.0997802523841189,"13","3T1",2013,"3","T1","Forward",20,0,0,1,0,6,0,0,0,0,0,0,0
"121",0.200790003155284,0.152120803984609,"13","3T2",2013,"3","T2","Forward",21,0,0,0,0,6,0,0,0,0,1,0,0
"122",0.507047624287761,0.0292166462076597,"13","3T3",2013,"3","T3","Forward",13,0,0,2,0,5,0,0,0,0,0,0,0
"123",0.726216392258021,-0.0577253148366324,"13","3T4",2013,"3","T4","Forward",9,0,0,1,0,6,1,0,0,0,0,0,0
"124",-0.836886842113533,0.0422832561995515,"13","4T1",2013,"4","T1","Forward",91,0,1,2,2,2,1,0,0,0,2,0,0
"125",0.328261682102631,0.318690117366189,"13","4T2",2013,"4","T2","Forward",17,0,0,0,0,3,2,0,0,0,2,0,0
"126",0.034841858019798,0.387411855895901,"13","4T3",2013,"4","T3","Forward",24,0,1,4,2,0,6,0,0,0,2,0,0
"127",0.610227256719181,-0.145377722745098,"13","5T1",2013,"5","T1","Forward",10,0,0,3,0,7,0,0,0,0,0,0,0
"128",0.638970254449203,-0.13738205369448,"13","5T2",2013,"5","T2","Forward",10,0,0,2,0,8,0,0,0,0,0,0,0
"129",0.811096719604461,-0.610904188713524,"13","5T3",2013,"5","T3","Forward",4,0,0,5,0,11,0,0,0,0,0,0,0
"130",-0.717290197740987,-0.11550975614394,"14","1T1",2014,"1","T1","Forward",88,0,1,5,2,7,5,0,1,0,2,0,0
"131",-0.822956562561793,-0.224410066780318,"14","1T2",2014,"1","T2","Forward",109,0,1,7,1,11,1,1,1,0,2,0,0
"132",0.285221327056803,-0.256037138609397,"14","1T3",2014,"1","T3","Forward",16,0,0,7,1,14,1,0,1,0,0,0,0
"133",0.414024488521066,-0.240331082533575,"14","1T4",2014,"1","T4","Forward",13,0,0,11,0,7,3,0,0,0,0,1,0
"134",-0.30421383031553,-0.0219754656594625,"14","2T1",2014,"2","T1","Forward",45,0,0,6,2,6,1,0,3,0,2,1,0
"135",-0.127708649609785,0.0914429471464704,"14","2T2",2014,"2","T2","Forward",34,0,0,3,0,5,2,0,2,0,1,0,0
"136",0.199667470908242,0.0169948479375685,"14","2T3",2014,"2","T3","Forward",20,0,0,3,0,7,1,0,2,0,2,0,0
"137",0.0782715167012527,-0.192933961839878,"14","3T1",2014,"3","T1","Forward",23,0,0,7,3,13,4,0,0,0,0,0,1
"138",-0.104795691884596,-0.0345386749668914,"14","3T2",2014,"3","T2","Forward",34,0,0,6,1,9,2,0,0,0,1,0,0
"139",0.171998140062032,-0.0777481725545794,"14","3T3",2014,"3","T3","Forward",21,0,0,4,0,10,1,1,0,0,0,0,0
"140",0.379012263716518,-0.226088559949331,"14","3T4",2014,"3","T4","Forward",14,0,0,4,2,13,1,0,0,0,0,0,0
"141",-0.224854202317685,-0.160377495548032,"14","4T1",2014,"4","T1","Forward",37,0,4,4,4,13,4,1,1,0,0,0,0
"142",-0.315467200280537,-0.137712642160352,"14","4T2",2014,"4","T2","Forward",43,0,10,4,5,8,1,0,0,0,1,0,0
"143",0.355213828890112,-0.477703493125723,"14","4T3",2014,"4","T3","Forward",12,0,7,4,3,12,5,0,1,0,0,0,0
"144",-0.401883183716431,-0.0459440892413707,"14","4T4",2014,"4","T4","Forward",51,0,4,2,3,9,2,0,0,0,2,0,0
"145",-0.567057223224699,-0.17396227917224,"14","5T1",2014,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0
"146",-0.695727597987051,-0.191275168921598,"14","5T2",2014,"5","T2","Forward",82,0,0,4,1,19,2,0,0,0,0,0,0
"147",0.255438754777733,-0.245535457021771,"15","1T1",2015,"1","T1","Forward",16,0,6,7,0,6,1,2,0,0,2,0,1
"148",0.486842211034784,-0.0445449873561138,"15","1T2",2015,"1","T2","Forward",12,0,1,8,1,3,1,0,0,0,2,0,2
"149",0.507832005364164,-0.396048374240407,"15","2T1",2015,"2","T1","Forward",10,1,0,7,1,8,1,5,0,0,0,1,0
"150",0.608895278121954,-0.4698876884299,"15","2T2",2015,"2","T2","Forward",8,0,0,2,1,9,0,3,1,0,5,1,0
"151",0.614566514367977,-0.26553526466478,"15","3T1",2015,"3","T1","Forward",9,1,0,4,1,8,0,0,0,0,0,0,0
"152",0.964214302206891,-0.924980579917727,"15","3T2",2015,"3","T2","Forward",1,0,0,3,0,6,0,0,0,0,0,0,1
"153",0.240073455048372,-0.530105548785394,"15","4T1",2015,"4","T1","Forward",14,0,7,4,0,6,1,0,0,0,16,0,0
"154",0.332778727820688,-0.974200418122032,"15","4T2",2015,"4","T2","Forward",8,0,6,2,0,4,2,0,1,0,26,0,0
"155",-0.567057223224699,-0.17396227917224,"15","5T1",2015,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0
"156",-0.695727597987051,-0.191275168921598,"15","5T2",2015,"5","T2","Forward",82,0,0,4,1,19,2,0,0,0,0,0,0
"157",0.404044058756467,0.0172718693786783,"16","1T1",2016,"1","T1","Forward",14,0,0,4,1,4,1,0,0,0,3,0,1
"158",0.159616310606319,-0.0243158734522158,"16","1T2",2016,"1","T2","Forward",21,0,1,9,0,4,0,1,0,0,0,0,0
"159",0.122221114580026,-0.125070015742435,"16","1T3",2016,"1","T3","Forward",22,0,0,8,2,9,4,0,0,0,1,0,1
"160",-0.538675571252083,0.00106444244211837,"16","1T4",2016,"1","T4","Forward",64,0,1,4,0,4,1,1,0,0,1,0,0
"161",-0.522597957200423,0.00189647506274663,"16","2T1",2016,"2","T1","Forward",62,0,2,3,0,5,2,1,0,0,2,1,0
"162",-0.441070300336712,0.0730968106396749,"16","2T2",2016,"2","T2","Forward",52,0,0,8,1,2,2,0,0,0,0,0,0
"163",-0.865500305601478,-0.0176355632479337,"16","2T3",2016,"2","T3","Forward",98,0,0,3,0,3,0,0,1,0,1,0,1
"164",-0.835327579009864,-0.0302608934025905,"16","2T4",2016,"2","T4","Forward",96,0,0,4,1,3,0,0,2,0,2,0,0
"165",0.031515947343517,-0.317311246472015,"16","3T1",2016,"3","T1","Forward",22,0,14,6,0,4,0,0,0,0,4,0,0
"166",0.544021395686427,-0.93958220642635,"16","3T2",2016,"3","T2","Forward",5,0,19,4,1,4,1,0,0,0,2,1,0
"167",-0.115936234829354,-0.50813684385967,"16","3T3",2016,"3","T3","Forward",24,0,20,3,0,4,1,0,0,0,12,0,0
"168",-0.252155869532358,0.481331715390574,"16","3T4",2016,"3","T4","Forward",30,0,7,7,1,2,0,0,0,0,21,0,1
"169",-0.441133504325336,-0.111907794746384,"16","5T1",2016,"5","T1","Forward",49,0,0,1,0,20,3,1,1,0,0,0,0
"170",-0.759011280417252,-0.173283952605851,"16","5T2",2016,"5","T2","Forward",80,0,0,1,0,20,0,2,0,0,0,0,0
"171",-0.672383262921878,-0.0996212617005837,"16","5T3",2016,"5","T3","Forward",71,0,0,0,1,17,2,1,0,0,0,0,0
"172",-0.71425600862216,-0.176067043206652,"16","5T4",2016,"5","T4","Forward",80,0,0,2,0,19,1,1,1,0,0,0,0
"173",-0.856173686509665,-0.224203915712737,"17","1T1",2017,"1","T1","Forward",110,0,4,10,0,7,2,2,0,0,3,0,0
"174",-0.704172652906569,-0.0858806738925097,"17","1T2",2017,"1","T2","Forward",74,0,7,11,0,3,0,3,0,0,1,0,0
"175",-0.554893863282422,-0.0428574285531777,"17","2T1",2017,"2","T1","Forward",67,0,0,6,0,5,0,0,1,0,1,0,0
"176",-0.339174063537336,0.136919182821235,"17","2T2",2017,"2","T2","Forward",44,0,1,4,0,2,0,0,1,0,0,0,0
"177",-0.76251075041509,-0.0366862913340657,"17","3T1",2017,"3","T1","Forward",88,0,0,1,1,6,1,1,0,0,2,0,0
"178",-0.669480440949165,-0.127382893851528,"17","3T2",2017,"3","T2","Forward",80,0,2,3,3,8,1,3,0,0,2,0,0
"179",-0.343797769926076,-0.113473194668624,"17","4T1",2017,"4","T1","Forward",46,0,9,6,2,7,0,0,0,0,1,0,1
"180",-0.0199315523364251,-0.121909242222168,"17","5T1",2017,"5","T1","Forward",28,0,0,6,0,15,3,0,0,0,0,0,0
"181",0.198190169941856,-0.196246856245406,"17","5T2",2017,"5","T2","Forward",19,0,0,5,0,14,3,2,0,0,0,0,0
"182",0.264891059725536,-0.114523511748802,"18","1T1",2018,"1","T1","Forward",17,0,0,7,0,6,1,1,0,0,5,1,0
"183",-0.00138709969847087,0.0623854827946513,"18","1T2",2018,"1","T2","Forward",28,0,0,4,0,5,0,0,0,0,4,0,0
"184",0.298911433199753,-0.127949162174424,"18","1T3",2018,"1","T3","Forward",16,0,0,8,1,6,0,1,1,0,2,0,0
"185",0.731640665409848,-0.439156502158172,"18","1T4",2018,"1","T4","Forward",6,0,0,7,1,6,0,2,0,0,0,0,0
"186",-1.10053691324469,-0.085087587207612,"18","2T1",2018,"2","T1","Forward",135,0,0,9,1,1,0,0,1,0,1,1,0
"187",-0.378298012125551,0.163427205514595,"18","2T2",2018,"2","T2","Forward",45,0,0,5,0,1,0,0,0,0,0,1,0
"188",-0.351303966676071,0.0503146977773151,"18","2T3",2018,"2","T3","Forward",48,0,0,4,0,4,1,0,0,0,3,1,0
"189",-1.09433112135315,-0.0380371953195179,"18","2T4",2018,"2","T4","Forward",132,0,0,4,2,1,0,0,1,0,1,0,0
"190",0.621015566743794,0.0808754308914329,"18","3T1",2018,"3","T1","Forward",11,0,3,6,0,2,0,0,0,0,1,0,0
"191",0.925313282338575,-0.300187788062822,"18","3T2",2018,"3","T2","Forward",5,0,1,5,0,3,0,1,0,0,3,0,0
"192",-0.465504733537912,0.228917858981068,"18","4T1",2018,"4","T1","Forward",47,0,6,4,0,0,2,0,0,0,0,0,0
"193",-0.10162764527351,0.426680688358326,"18","4T2",2018,"4","T2","Forward",27,0,9,4,3,0,2,0,1,0,2,1,0
"194",-0.42141880530759,0.0990669782576272,"18","4T3",2018,"4","T3","Forward",47,0,3,5,1,2,1,1,1,0,7,1,0
"195",-1.31574148534097,-0.125736364923195,"18","4T4",2018,"4","T4","Forward",193,0,1,4,1,1,1,0,0,0,3,1,0
"196",0.521299007258417,-0.449580496260814,"18","5T1",2018,"5","T1","Forward",10,0,0,5,0,17,0,1,0,0,0,0,0
"197",-0.144164560488321,0.124546991474255,"18","5T2",2018,"5","T2","Forward",34,0,0,3,1,4,1,3,0,1,0,0,0
"198",0.598690443759879,-0.237472697126072,"18","5T3",2018,"5","T3","Forward",9,0,0,4,0,8,1,1,0,0,0,0,0
"199",0.731608145423233,-0.232781094640455,"18","5T4",2018,"5","T4","Forward",7,0,0,4,0,6,1,0,0,0,0,0,0
"200",0.698086320807285,-1.08726250895284,"19","1T1",2019,"1","T1","Forward",1,0,1,14,1,6,2,0,0,0,0,1,0
"201",0.497484284379826,0.127469640531656,"19","1T2",2019,"1","T2","Forward",13,0,3,5,0,2,1,0,0,0,0,0,0
"202",0.383696530080218,0.189103838576436,"19","1T3",2019,"1","T3","Forward",16,0,0,7,0,1,0,0,0,0,0,0,0
"203",-0.0813341173274083,0.147175514369894,"19","2T1",2019,"2","T1","Forward",31,0,0,3,1,3,1,0,0,0,0,1,0
"204",0.146435830947467,0.197140081110209,"19","2T2",2019,"2","T2","Forward",22,0,0,2,1,3,0,1,0,0,0,2,0
"205",-0.0748181194372438,0.072280664010591,"19","2T3",2019,"2","T3","Forward",31,0,0,3,0,6,3,2,1,0,0,1,0
"206",-0.936324199863984,-0.0689170442842059,"19","2T4",2019,"2","T4","Forward",113,0,0,5,0,3,0,0,1,0,2,0,0
"207",-0.887143948125385,-0.0271612424860635,"19","3T1",2019,"3","T1","Forward",101,0,0,3,1,3,0,1,0,0,0,0,0
