"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","YOY","Vermillion","Yelloweye"
"59",-0.288089326535566,0.468725021192775,"09","3T3",2009,"3","T3","Forward",50,0,0,0,0,5,0,0,0,0,0,2,0,0
"60",-0.437883129380091,0.524966573984778,"09","3T4",2009,"3","T4","Forward",43,0,0,0,0,2,0,1,0,0,0,0,0,0
"61",0.4005149895814,0.599743409387116,"09","4T1",2009,"4","T1","Forward",130,0,0,6,0,4,0,1,0,0,6,30,0,1
"62",0.524845973322933,0.310545900069401,"09","4T2",2009,"4","T2","Forward",101,0,0,3,0,7,0,3,0,0,3,68,0,1
"63",0.577943562559294,0.00676281815951001,"09","4T3",2009,"4","T3","Forward",51,0,0,2,0,7,0,1,0,0,1,100,0,1
"64",0.746318045152573,-0.0313407768949278,"09","4T4",2009,"4","T4","Forward",43,0,0,3,0,1,1,1,1,0,0,129,0,1
"65",-0.322566374419161,0.378085962651663,"10","1T1",2010,"1","T1","Forward",47,0,0,5,0,5,0,0,0,0,0,0,0,0
"66",-0.532715073776416,-1.00480488895852,"10","1T2",2010,"1","T2","Forward",3,0,0,10,0,10,0,0,0,0,1,5,0,0
"67",-0.506778406279501,-1.2117892474936,"10","1T3",2010,"1","T3","Forward",1,0,0,4,0,8,0,1,1,0,0,5,0,0
"68",-0.787071685146702,-0.516121123798461,"10","2T1",2010,"2","T1","Forward",9,1,0,5,0,7,0,0,0,0,0,0,0,0
"69",-0.759704138002085,-0.324039229910785,"10","2T2",2010,"2","T2","Forward",13,0,0,2,0,9,0,0,0,0,0,0,0,0
"70",0.000214749220868008,0.856503757417663,"10","2T3",2010,"2","T3","Forward",113,0,0,5,0,5,0,0,0,0,1,0,0,0
"71",-0.402580711863549,0.201611539409153,"10","2T4",2010,"2","T4","Forward",37,0,0,6,0,11,1,0,0,0,0,0,0,0
"72",-0.0332055816041199,0.826141564767885,"10","3T1",2010,"3","T1","Forward",104,0,0,4,0,4,2,0,0,0,0,0,0,0
"73",-0.22388986570576,0.523445632249856,"10","3T2",2010,"3","T2","Forward",62,0,0,3,0,7,1,0,0,0,0,0,0,0
"74",-0.38562091435732,-0.63004804573081,"10","3T3",2010,"3","T3","Forward",10,0,0,2,0,5,1,0,0,0,0,10,0,0
"75",-0.888789138723273,-0.58780141024019,"10","3T4",2010,"3","T4","Forward",7,0,0,4,0,4,1,0,0,0,0,0,0,0
"76",-0.597511299051356,-0.12805780957588,"10","4T1",2010,"4","T1","Forward",19,0,0,8,0,6,1,0,0,0,0,0,0,0
"77",-0.845910208684141,-0.248296178149794,"10","4T2",2010,"4","T2","Forward",12,0,0,4,0,2,2,0,0,0,1,0,0,0
"78",-0.27251846304107,0.375119165359337,"10","4T3",2010,"4","T3","Forward",46,0,0,3,0,3,0,0,1,0,2,2,0,0
"79",-0.845763522982767,-0.498232295411712,"10","5T1",2010,"5","T1","Forward",9,0,0,2,0,10,1,0,0,0,0,0,0,0
"80",0.0669772035760894,-1.13824828497578,"11","1T1",2011,"1","T1","Forward",2,0,0,8,0,4,0,0,0,0,0,20,0,0
"81",0.10041398973642,-0.673903887252947,"11","1T2",2011,"1","T2","Forward",9,0,0,4,1,5,0,0,1,0,1,32,0,0
"82",0.208246573735783,-0.433902335270656,"11","1T3",2011,"1","T3","Forward",18,0,0,4,0,2,0,0,0,0,0,40,0,0
"83",-0.421042878363362,-0.161783265143929,"11","1T4",2011,"1","T4","Forward",21,0,0,7,1,7,0,0,0,0,1,4,0,0
"84",-0.381485595555187,0.214457336645156,"11","2T1",2011,"2","T1","Forward",38,0,0,8,0,9,1,0,0,0,1,0,0,0
"85",-0.884584314825999,-0.679702886611494,"11","2T2",2011,"2","T2","Forward",6,0,0,4,0,6,0,0,0,0,0,0,0,0
"86",-0.796772239278087,-0.622258185308163,"11","2T3",2011,"2","T3","Forward",7,0,0,6,2,5,1,0,0,0,0,0,0,0
"87",-0.462397092442546,0.166461967814509,"11","3T1",2011,"3","T1","Forward",32,0,0,5,0,5,1,0,0,0,0,0,0,0
"88",0.766352482226719,-0.5284597799648,"11","3T2",2011,"3","T2","Forward",12,0,0,4,0,7,0,0,0,0,0,120,0,0
"89",0.602982023707203,-0.021878157511506,"11","3T3",2011,"3","T3","Forward",46,0,0,2,0,4,0,0,0,0,0,100,0,0
"90",0.927485222050736,0.325210618200624,"11","4T1",2011,"4","T1","Forward",134,0,1,0,0,7,1,0,0,0,0,170,0,0
"91",0.676056536906744,0.174520975900111,"11","4T2",2011,"4","T2","Forward",67,0,1,0,0,2,0,0,0,0,2,100,0,0
"92",0.8006883047225,-0.0295205054259546,"11","4T3",2011,"4","T3","Forward",45,0,3,2,1,5,1,1,1,0,2,160,0,0
"93",-1.04065055749694,-0.725904123704671,"11","5T1",2011,"5","T1","Forward",6,0,0,0,0,13,0,0,0,0,1,0,0,0
"94",-1.10974859365952,-0.886523374473681,"11","5T2",2011,"5","T2","Forward",4,0,0,0,0,13,0,0,0,0,1,0,0,0
"95",-0.84898169084315,-0.31403914791698,"11","5T3",2011,"5","T3","Forward",12,0,0,0,0,9,1,0,0,0,5,0,0,0
"96",-0.970393629937408,-0.581054862328007,"11","5T4",2011,"5","T4","Forward",8,1,0,0,0,15,1,1,0,0,2,0,0,0
"97",0.782561998324896,-0.499566701506612,"12","1T1",2012,"1","T1","Forward",15,0,0,0,0,2,0,0,0,0,1,105,0,0
"98",0.810846209126517,-0.377843643655763,"12","1T2",2012,"1","T2","Forward",18,0,0,2,0,6,1,0,0,0,1,141,0,0
"99",0.163237151308962,-0.577353848009304,"12","1T3",2012,"1","T3","Forward",12,0,0,4,0,7,0,0,0,0,1,40,0,0
"100",0.255999071588143,-0.273013964615935,"12","2T1",2012,"2","T1","Forward",24,0,0,9,0,5,2,0,2,0,1,50,0,0
"101",0.303012328581662,0.0471148558797243,"12","2T2",2012,"2","T2","Forward",46,0,0,1,0,5,2,0,2,0,0,50,0,0
"102",0.497285749517785,-0.586402527923535,"12","2T3",2012,"2","T3","Forward",12,0,0,2,0,4,4,0,0,0,0,70,0,0
"103",-0.892124091847085,-0.278340855422976,"12","3T1",2012,"3","T1","Forward",12,0,0,2,0,3,0,0,0,0,0,0,0,0
"104",-0.0979409144575337,-0.559202031483747,"12","3T2",2012,"3","T2","Forward",13,0,0,3,1,3,0,0,0,0,0,20,0,0
"105",1.13485160641348,-0.508267057754023,"12","3T3",2012,"3","T3","Forward",11,0,0,2,0,5,0,0,0,0,0,200,0,0
"106",1.13956504486215,0.338474892353092,"12","4T1",2012,"4","T1","Forward",129,0,0,1,0,4,1,0,0,0,5,281,0,0
"107",0.950460538571991,0.236197889643588,"12","4T2",2012,"4","T2","Forward",95,0,0,1,0,4,1,0,1,0,3,200,0,0
"108",-0.368345114767086,0.348103486344195,"12","4T3",2012,"4","T3","Forward",42,0,0,3,0,4,1,0,1,0,2,0,0,0
"109",-0.408247809778999,0.261480604725055,"12","5T1",2012,"5","T1","Forward",38,0,0,3,1,6,2,0,0,0,0,0,0,0
"110",-0.631221960178524,-0.0918849440791673,"12","5T2",2012,"5","T2","Forward",20,0,0,2,0,9,0,0,0,0,1,0,0,0
"111",-0.486014227994094,0.136786221333187,"12","5T3",2012,"5","T3","Forward",31,0,0,3,0,10,1,0,0,0,0,0,0,0
"112",1.63422802102029,-0.510731601459409,"13","1T1",2013,"1","T1","Forward",6,0,0,4,1,6,0,0,0,0,1,400,0,0
"113",1.84694736853742,-0.177667769124901,"13","1T2",2013,"1","T2","Forward",17,0,1,1,0,3,0,0,0,0,0,650,0,1
"114",1.79628109404449,-0.462028019196537,"13","1T3",2013,"1","T3","Forward",6,0,0,4,0,5,0,0,0,0,2,500,0,0
"115",1.49583786412429,-0.497034611533354,"13","1T4",2013,"1","T4","Forward",8,0,0,6,1,6,0,0,0,0,0,350,0,0
"116",1.00793861388899,-0.740107749363129,"13","2T1",2013,"2","T1","Forward",6,0,0,2,1,2,0,0,0,0,0,120,0,0
"117",0.748972749849325,-0.531846716754343,"13","2T2",2013,"2","T2","Forward",14,0,0,1,0,2,0,0,1,0,0,100,0,0
"118",1.53474804958597,-0.0332296117630227,"13","2T3",2013,"2","T3","Forward",29,0,0,4,0,3,0,0,0,0,1,510,0,0
"119",1.95388517955518,-0.458667341718443,"13","2T4",2013,"2","T4","Forward",7,0,0,2,0,0,0,0,0,0,0,500,0,0
"120",-0.681665673930273,-0.0489943135182569,"13","3T1",2013,"3","T1","Forward",20,0,0,1,0,6,0,0,0,0,0,0,0,0
"121",-0.698554954931503,0.00850139686417896,"13","3T2",2013,"3","T2","Forward",21,0,0,0,0,6,0,0,0,0,1,0,0,0
"122",-0.790137452095126,-0.287350207996527,"13","3T3",2013,"3","T3","Forward",13,0,0,2,0,5,0,0,0,0,0,0,0,0
"123",0.983743150317696,-0.598185427652635,"13","3T4",2013,"3","T4","Forward",9,0,0,1,0,6,1,0,0,0,0,150,0,0
"124",1.06446559729292,0.252174386883852,"13","4T1",2013,"4","T1","Forward",91,0,1,2,2,2,1,0,0,0,2,250,0,0
"125",1.51017354949444,-0.265842267920898,"13","4T2",2013,"4","T2","Forward",17,0,0,0,0,3,2,0,0,0,2,390,0,0
"126",1.97948504067914,0.135791022166393,"13","4T3",2013,"4","T3","Forward",24,0,1,4,2,0,6,0,0,0,2,960,0,0
"127",-0.80163298803266,-0.442673763599406,"13","5T1",2013,"5","T1","Forward",10,0,0,3,0,7,0,0,0,0,0,0,0,0
"128",-0.832772732854419,-0.449567054743753,"13","5T2",2013,"5","T2","Forward",10,0,0,2,0,8,0,0,0,0,0,0,0,0
"129",-0.906950421173399,-0.840878564888509,"13","5T3",2013,"5","T3","Forward",4,0,0,5,0,11,0,0,0,0,0,0,0,0
"130",0.0838011338627975,0.528142425271087,"14","1T1",2014,"1","T1","Forward",88,0,1,5,2,7,5,0,1,0,2,10,0,0
"131",0.00631087615627448,0.781154793632098,"14","1T2",2014,"1","T2","Forward",109,0,1,7,1,11,1,1,1,0,2,0,0,0
"132",-0.608023081956309,-0.25265146512798,"14","1T3",2014,"1","T3","Forward",16,0,0,7,1,14,1,0,1,0,0,0,0,0
"133",-0.661286676531061,-0.35408931567457,"14","1T4",2014,"1","T4","Forward",13,0,0,11,0,7,3,0,0,0,0,0,1,0
"134",-0.302481372302134,0.334674726154054,"14","2T1",2014,"2","T1","Forward",45,0,0,6,2,6,1,0,3,0,2,0,1,0
"135",-0.452147081403454,0.233759741288694,"14","2T2",2014,"2","T2","Forward",34,0,0,3,0,5,2,0,2,0,1,0,0,0
"136",-0.601062521539498,-0.0703022362510215,"14","2T3",2014,"2","T3","Forward",20,0,0,3,0,7,1,0,2,0,2,0,0,0
"137",-0.521170881046824,-0.0454376155689789,"14","3T1",2014,"3","T1","Forward",23,0,0,7,3,13,4,0,0,0,0,0,0,1
"138",-0.412632513192023,0.15160535606058,"14","3T2",2014,"3","T2","Forward",34,0,0,6,1,9,2,0,0,0,1,0,0,0
"139",-0.505928458257538,-0.129207742040349,"14","3T3",2014,"3","T3","Forward",21,0,0,4,0,10,1,1,0,0,0,2,0,0
"140",-0.661208322306118,-0.309264927916011,"14","3T4",2014,"3","T4","Forward",14,0,0,4,2,13,1,0,0,0,0,0,0,0
"141",-0.367093947445556,0.256818783234885,"14","4T1",2014,"4","T1","Forward",37,0,4,4,4,13,4,1,1,0,0,0,0,0
"142",-0.288446377663127,0.342273636669002,"14","4T2",2014,"4","T2","Forward",43,0,10,4,5,8,1,0,0,0,1,0,0,0
"143",-0.537097315699652,-0.496245941809597,"14","4T3",2014,"4","T3","Forward",12,0,7,4,3,12,5,0,1,0,0,2,0,0
"144",-0.254653010117708,0.428768585484581,"14","4T4",2014,"4","T4","Forward",51,0,4,2,3,9,2,0,0,0,2,0,0,0
"145",-0.235739594148674,0.617507402032399,"14","5T1",2014,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"146",-0.0946171359597644,0.690074161818268,"14","5T2",2014,"5","T2","Forward",82,0,0,4,1,19,2,0,0,0,0,0,0,0
"147",0.87896202872254,-0.385881590220732,"15","1T1",2015,"1","T1","Forward",16,0,6,7,0,6,1,2,0,0,2,160,0,1
"148",0.706714817769667,-0.512570234580045,"15","1T2",2015,"1","T2","Forward",12,0,1,8,1,3,1,0,0,0,2,105,0,2
"149",-0.336244143309743,-0.629767921885007,"15","2T1",2015,"2","T1","Forward",10,1,0,7,1,8,1,5,0,0,0,10,1,0
"150",-0.327593396488484,-0.743509193119952,"15","2T2",2015,"2","T2","Forward",8,0,0,2,1,9,0,3,1,0,5,10,1,0
"151",-0.770487772872181,-0.517804580677076,"15","3T1",2015,"3","T1","Forward",9,1,0,4,1,8,0,0,0,0,0,0,0,0
"152",-0.871687009432744,-1.26205139285897,"15","3T2",2015,"3","T2","Forward",1,0,0,3,0,6,0,0,0,0,0,1,0,1
"153",0.467990711214747,-0.517624224761784,"15","4T1",2015,"4","T1","Forward",14,0,7,4,0,6,1,0,0,0,16,65,0,0
"154",0.567252653945733,-0.76446651186335,"15","4T2",2015,"4","T2","Forward",8,0,6,2,0,4,2,0,1,0,26,60,0,0
"155",-0.235739594148674,0.617507402032399,"15","5T1",2015,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"156",-0.0946171359597644,0.690074161818268,"15","5T2",2015,"5","T2","Forward",82,0,0,4,1,19,2,0,0,0,0,0,0,0
"157",2.45149265713989,-0.0225838276017619,"16","1T1",2016,"1","T1","Forward",14,0,0,4,1,4,1,0,0,0,3,1950,0,1
"158",2.11819936478187,0.0816577033197121,"16","1T2",2016,"1","T2","Forward",21,0,1,9,0,4,0,1,0,0,0,1250,0,0
"159",1.96327633088534,0.05846162991008,"16","1T3",2016,"1","T3","Forward",22,0,0,8,2,9,4,0,0,0,1,1070,0,1
"160",1.12122318075792,0.139425319826654,"16","1T4",2016,"1","T4","Forward",64,0,1,4,0,4,1,1,0,0,1,300,0,0
"161",1.84855007557493,0.421298126985928,"16","2T1",2016,"2","T1","Forward",62,0,2,3,0,5,2,1,0,0,2,1150,1,0
"162",1.92232131185654,0.395922300854906,"16","2T2",2016,"2","T2","Forward",52,0,0,8,1,2,2,0,0,0,0,1200,0,0
"163",1.91213252163878,0.567563639170939,"16","2T3",2016,"2","T3","Forward",98,0,0,3,0,3,0,0,1,0,1,1300,0,1
"164",1.80106643460054,0.518662625270542,"16","2T4",2016,"2","T4","Forward",96,0,0,4,1,3,0,0,2,0,2,1090,0,0
"165",0.890910607745764,-0.282694966021717,"16","3T1",2016,"3","T1","Forward",22,0,14,6,0,4,0,0,0,0,4,160,0,0
"166",1.45917172168288,-0.564038627746211,"16","3T2",2016,"3","T2","Forward",5,0,19,4,1,4,1,0,0,0,2,280,1,0
"167",0.976891645114086,-0.231869085552449,"16","3T3",2016,"3","T3","Forward",24,0,20,3,0,4,1,0,0,0,12,180,0,0
"168",1.42549219843556,-0.0498644862107417,"16","3T4",2016,"3","T4","Forward",30,0,7,7,1,2,0,0,0,0,21,420,0,1
"169",1.88472587753585,0.353492799138607,"16","5T1",2016,"5","T1","Forward",49,0,0,1,0,20,3,1,1,0,0,1150,0,0
"170",1.79469710187033,0.449859124514544,"16","5T2",2016,"5","T2","Forward",80,0,0,1,0,20,0,2,0,0,0,1050,0,0
"171",1.77543386027489,0.41416774314145,"16","5T3",2016,"5","T3","Forward",71,0,0,0,1,17,2,1,0,0,0,1000,0,0
"172",1.91250415746861,0.525298326944373,"16","5T4",2016,"5","T4","Forward",80,0,0,2,0,19,1,1,1,0,0,1360,0,0
"173",0.333379758185939,0.487195769892449,"17","1T1",2017,"1","T1","Forward",110,0,4,10,0,7,2,2,0,0,3,30,0,0
"174",0.198159665665663,0.416721206201339,"17","1T2",2017,"1","T2","Forward",74,0,7,11,0,3,0,3,0,0,1,20,0,0
"175",-0.169247975002877,0.561679052599227,"17","2T1",2017,"2","T1","Forward",67,0,0,6,0,5,0,0,1,0,1,0,0,0
"176",0.0345288342916572,0.163147769071727,"17","2T2",2017,"2","T2","Forward",44,0,1,4,0,2,0,0,1,0,0,20,0,0
"177",0.0839178917341248,0.574544772466558,"17","3T1",2017,"3","T1","Forward",88,0,0,1,1,6,1,1,0,0,2,10,0,0
"178",-0.0908886891858773,0.646091946255396,"17","3T2",2017,"3","T2","Forward",80,0,2,3,3,8,1,3,0,0,2,0,0,0
"179",-0.253997924430042,0.361311607165568,"17","4T1",2017,"4","T1","Forward",46,0,9,6,2,7,0,0,0,0,1,0,0,1
"180",-0.494064909953479,0.0689097387666763,"17","5T1",2017,"5","T1","Forward",28,0,0,6,0,15,3,0,0,0,0,0,0,0
"181",-0.114678321020977,-0.346858871090989,"17","5T2",2017,"5","T2","Forward",19,0,0,5,0,14,3,2,0,0,0,20,0,0
"182",-0.59173735921769,-0.179433203684694,"18","1T1",2018,"1","T1","Forward",17,0,0,7,0,6,1,1,0,0,5,0,1,0
"183",-0.494210701976614,0.108054222890299,"18","1T2",2018,"1","T2","Forward",28,0,0,4,0,5,0,0,0,0,4,0,0,0
"184",-0.512415690032853,-0.271253878837526,"18","1T3",2018,"1","T3","Forward",16,0,0,8,1,6,0,1,1,0,2,2,0,0
"185",-0.79313493475411,-0.726678085199753,"18","1T4",2018,"1","T4","Forward",6,0,0,7,1,6,0,2,0,0,0,0,0,0
"186",0.0592070851579815,1.02766320632178,"18","2T1",2018,"2","T1","Forward",135,0,0,9,1,1,0,0,1,0,1,0,1,0
"187",-0.37063988751816,0.471848329317037,"18","2T2",2018,"2","T2","Forward",45,0,0,5,0,1,0,0,0,0,0,0,1,0
"188",-0.300316680955597,0.407872091303439,"18","2T3",2018,"2","T3","Forward",48,0,0,4,0,4,1,0,0,0,3,0,1,0
"189",0.0376161778962607,1.02697209166198,"18","2T4",2018,"2","T4","Forward",132,0,0,4,2,1,0,0,1,0,1,0,0,0
"190",0.352566406538446,-0.637483315734805,"18","3T1",2018,"3","T1","Forward",11,0,3,6,0,2,0,0,0,0,1,50,0,0
"191",0.325753401232639,-0.862714533958066,"18","3T2",2018,"3","T2","Forward",5,0,1,5,0,3,0,1,0,0,3,40,0,0
"192",0.840487377978828,0.0157479170383163,"18","4T1",2018,"4","T1","Forward",47,0,6,4,0,0,2,0,0,0,0,150,0,0
"193",0.879342694942121,-0.190167499662254,"18","4T2",2018,"4","T2","Forward",27,0,9,4,3,0,2,0,1,0,2,150,1,0
"194",-0.26598848302009,0.462472880064431,"18","4T3",2018,"4","T3","Forward",47,0,3,5,1,2,1,1,1,0,7,0,1,0
"195",0.146682989738832,1.21934936071021,"18","4T4",2018,"4","T4","Forward",193,0,1,4,1,1,1,0,0,0,3,0,1,0
"196",-0.727004421565585,-0.551110124149403,"18","5T1",2018,"5","T1","Forward",10,0,0,5,0,17,0,1,0,0,0,0,0,0
"197",-0.464112027655154,0.259308317279153,"18","5T2",2018,"5","T2","Forward",34,0,0,3,1,4,1,3,0,1,0,0,0,0
"198",-0.777146440145305,-0.485108468262057,"18","5T3",2018,"5","T3","Forward",9,0,0,4,0,8,1,1,0,0,0,0,0,0
"199",-0.846397023603781,-0.58695450788686,"18","5T4",2018,"5","T4","Forward",7,0,0,4,0,6,1,0,0,0,0,0,0,0
"200",-0.196587521201386,-1.20849271563061,"19","1T1",2019,"1","T1","Forward",1,0,1,14,1,6,2,0,0,0,0,10,1,0
"201",-0.809767450844218,-0.230486033090694,"19","1T2",2019,"1","T2","Forward",13,0,3,5,0,2,1,0,0,0,0,0,0,0
