"","MDS1","MDS2","short.date","Key","Year","Site","Transect","Direction","Black & Deacon","Cabezon","Canary","China","Copper","Greenling","Lingcod","Quillback","Tiger","Widow","Yellowtail","YOY","Vermillion","Yelloweye"
"21",-0.570131453407969,0.175245778552278,"10","4T1",2010,"4","T1","Forward",19,0,0,8,0,6,1,0,0,0,0,0,0,0
"22",-0.850095387663211,0.479737688723604,"10","5T1",2010,"5","T1","Forward",9,0,0,2,0,10,1,0,0,0,0,0,0,0
"23",0.129766093134483,1.07971588490502,"11","1T1",2011,"1","T1","Forward",2,0,0,8,0,4,0,0,0,0,0,20,0,0
"24",-0.37568592683831,-0.152793752352814,"11","2T1",2011,"2","T1","Forward",38,0,0,8,0,9,1,0,0,0,1,0,0,0
"25",-0.48155525899344,-0.122669653793012,"11","3T1",2011,"3","T1","Forward",32,0,0,5,0,5,1,0,0,0,0,0,0,0
"26",0.953290764494667,-0.300758491719784,"11","4T1",2011,"4","T1","Forward",134,0,1,0,0,7,1,0,0,0,0,170,0,0
"27",-1.04659053983722,0.689404394963084,"11","5T1",2011,"5","T1","Forward",6,0,0,0,0,13,0,0,0,0,1,0,0,0
"28",0.849625708763203,0.566137186956905,"12","1T1",2012,"1","T1","Forward",15,0,0,0,0,2,0,0,0,0,1,105,0,0
"29",0.277537950123385,0.295930177167359,"12","2T1",2012,"2","T1","Forward",24,0,0,9,0,5,2,0,2,0,1,50,0,0
"30",-0.906566139626461,0.339758129209471,"12","3T1",2012,"3","T1","Forward",12,0,0,2,0,3,0,0,0,0,0,0,0,0
"31",1.15815908889016,-0.336628572717455,"12","4T1",2012,"4","T1","Forward",129,0,0,1,0,4,1,0,0,0,5,281,0,0
"32",-0.421396334752144,-0.222945739922638,"12","5T1",2012,"5","T1","Forward",38,0,0,3,1,6,2,0,0,0,0,0,0,0
"33",1.65801931439422,0.482776061855318,"13","1T1",2013,"1","T1","Forward",6,0,0,4,1,6,0,0,0,0,1,400,0,0
"34",1.04991503065245,0.743171291069047,"13","2T1",2013,"2","T1","Forward",6,0,0,2,1,2,0,0,0,0,0,120,0,0
"35",-0.725487536992355,0.0714230770470741,"13","3T1",2013,"3","T1","Forward",20,0,0,1,0,6,0,0,0,0,0,0,0,0
"36",1.08975331649463,-0.222250604074408,"13","4T1",2013,"4","T1","Forward",91,0,1,2,2,2,1,0,0,0,2,250,0,0
"37",-0.798854133548847,0.467739229112532,"13","5T1",2013,"5","T1","Forward",10,0,0,3,0,7,0,0,0,0,0,0,0,0
"38",0.0890689188561581,-0.495573673176042,"14","1T1",2014,"1","T1","Forward",88,0,1,5,2,7,5,0,1,0,2,10,0,0
"39",-0.303292978350728,-0.299717186375905,"14","2T1",2014,"2","T1","Forward",45,0,0,6,2,6,1,0,3,0,2,0,1,0
"40",-0.500180912071454,0.0703178948889877,"14","3T1",2014,"3","T1","Forward",23,0,0,7,3,13,4,0,0,0,0,0,0,1
"41",-0.414470443807633,-0.272202460702113,"14","4T1",2014,"4","T1","Forward",37,0,4,4,4,13,4,1,1,0,0,0,0,0
"42",-0.285538428227435,-0.600155011089361,"14","5T1",2014,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"43",0.929229943675647,0.391296585233631,"15","1T1",2015,"1","T1","Forward",16,0,6,7,0,6,1,2,0,0,2,160,0,1
"44",-0.283715390097677,0.604561643069776,"15","2T1",2015,"2","T1","Forward",10,1,0,7,1,8,1,5,0,0,0,10,1,0
"45",-0.741876406065207,0.531445833730261,"15","3T1",2015,"3","T1","Forward",9,1,0,4,1,8,0,0,0,0,0,0,0,0
"46",0.539825951518243,0.540936886272695,"15","4T1",2015,"4","T1","Forward",14,0,7,4,0,6,1,0,0,0,16,65,0,0
"47",-0.285538281112796,-0.600155101744201,"15","5T1",2015,"5","T1","Forward",61,3,0,2,0,21,3,0,0,0,0,0,0,0
"48",2.43018145320051,-0.104917442569081,"16","1T1",2016,"1","T1","Forward",14,0,0,4,1,4,1,0,0,0,3,1950,0,1
"49",1.84861934294759,-0.500234483999947,"16","2T1",2016,"2","T1","Forward",62,0,2,3,0,5,2,1,0,0,2,1150,1,0
"50",0.939389554121545,0.317978535277315,"16","3T1",2016,"3","T1","Forward",22,0,14,6,0,4,0,0,0,0,4,160,0,0
"51",1.89569067299131,-0.43381646454787,"16","5T1",2016,"5","T1","Forward",49,0,0,1,0,20,3,1,1,0,0,1150,0,0
"52",0.360584038769734,-0.433988517313233,"17","1T1",2017,"1","T1","Forward",110,0,4,10,0,7,2,2,0,0,3,30,0,0
"53",-0.179552493588985,-0.523038551242419,"17","2T1",2017,"2","T1","Forward",67,0,0,6,0,5,0,0,1,0,1,0,0,0
"54",0.106486588008648,-0.5497312921176,"17","3T1",2017,"3","T1","Forward",88,0,0,1,1,6,1,1,0,0,2,10,0,0
"55",-0.253899503090561,-0.303332428174466,"17","4T1",2017,"4","T1","Forward",46,0,9,6,2,7,0,0,0,0,1,0,0,1
"56",-0.506778227488262,-0.0441673699376439,"17","5T1",2017,"5","T1","Forward",28,0,0,6,0,15,3,0,0,0,0,0,0,0
"57",-0.506731325807816,0.257417684877444,"18","1T1",2018,"1","T1","Forward",17,0,0,7,0,6,1,1,0,0,5,0,1,0
"58",0.0985193069022853,-0.931249373654562,"18","2T1",2018,"2","T1","Forward",135,0,0,9,1,1,0,0,1,0,1,0,1,0
"59",0.413719075780419,0.670141033781773,"18","3T1",2018,"3","T1","Forward",11,0,3,6,0,2,0,0,0,0,1,50,0,0
"60",0.886886860199457,0.0369440767435903,"18","4T1",2018,"4","T1","Forward",47,0,6,4,0,0,2,0,0,0,0,150,0,0
"61",-0.678372082732641,0.521815678424683,"18","5T1",2018,"5","T1","Forward",10,0,0,5,0,17,0,1,0,0,0,0,0,0
"62",-0.0919948525454344,1.11178056629612,"19","1T1",2019,"1","T1","Forward",1,0,1,14,1,6,2,0,0,0,0,10,1,0
"63",-0.547471731753127,-0.181037501957537,"19","2T1",2019,"2","T1","Forward",31,0,0,3,1,3,1,0,0,0,0,0,1,0
"64",-0.0301297856157,-0.793288310785606,"19","3T1",2019,"3","T1","Forward",101,0,0,3,1,3,0,1,0,0,0,0,0,0
"65",0.240920260419889,-0.408783236397989,"19","4T1",2019,"4","T1","Forward",73,0,5,3,1,1,0,1,1,0,6,20,1,1
"66",-0.650875835237931,-0.250287797652177,"19","5T1",2019,"5","T1","Forward",29,1,1,0,0,4,1,2,0,0,0,0,0,0
"67",0.0829389805729629,-0.454473956953767,"21","1T1",2021,"1","T1","Forward",73,0,0,14,1,3,0,0,1,0,10,8,0,0
"68",-0.127312459859868,-0.632068059621287,"21","2T1",2021,"2","T1","Forward",78,0,0,4,1,4,0,0,2,0,0,0,0,0
"69",-0.438432536907059,-0.196447979207168,"21","3T1",2021,"3","T1","Forward",36,0,0,5,1,4,0,1,0,0,0,0,0,0
"70",0.945191182952808,0.252329026126931,"21","4T1",2021,"4","T1","Forward",24,0,2,13,2,6,1,0,1,0,12,181,0,0
"71",-0.532810537422006,0.980879291692628,"22","1T1",2022,"1","T1","Forward",4,0,0,13,0,3,2,0,0,0,1,2,0,0
"72",-0.287669736060198,-0.385859747267101,"22","2T1",2022,"2","T1","Forward",48,1,0,14,0,6,1,3,3,0,0,0,0,0
"73",-0.849225020771051,0.727735421646852,"22","3T1",2022,"3","T1","Forward",6,0,0,4,1,4,0,0,0,0,0,0,0,0
"74",1.22932769205143,0.433487376595102,"22","4T1",2022,"4","T1","Forward",11,0,1,2,2,1,1,1,0,0,6,201,0,0
"75",-0.493955630905947,0.110969538143238,"22","5T1",2022,"5","T1","Forward",22,0,0,8,1,15,1,2,0,0,0,0,0,0
"76",0.795102545275122,-0.490113095033836,"23","1T1",2023,"1","T1","Forward",196,0,0,16,0,5,2,2,4,0,3,90,0,0
"77",0.0729559118089734,-0.763271451604295,"23","2T1",2023,"2","T1","Forward",111,0,0,11,1,4,2,7,3,0,0,2,0,0
"78",0.391515232677488,-1.22439864915126,"23","3T1",2023,"3","T1","Forward",309,0,0,14,1,9,2,3,1,0,5,4,0,0
"79",0.192022119791982,0.607761151589888,"23","4T1",2023,"4","T1","Forward",14,0,2,7,0,2,2,0,2,0,24,25,0,0
"80",-0.0863821720869995,0.057916968611013,"23","5T1",2023,"5","T1","Forward",33,0,0,6,1,14,1,1,0,0,0,17,0,0
